id,content,heritage_id,title,type,rx_time,region_code,project_num,latitude,longitude,region
173,,23634,宝卷（岷县宝卷）,民间文学,2021(第五批),620000,,38.508199,100.428219,甘肃
174,"申报地区或单位：甘肃省庆阳市
　　
　　沁阳唢呐属木制双簧管乐器，它的特点为音量大，音质明亮、粗犷，演奏方便，善于表现热烈奔放的场面及大喜大悲的情绪。沁阳唢呐随着时代的发展而发展，近年来逐步增添了闷子、手搦（大咪）、卡腔（小咪）、管子、口哨等附属乐器，大大丰富了唢呐的表现能力及演奏内容。沁阳唢呐分高、中、低音三类，吹奏技艺十分丰富，在本地区凡遇到婚丧嫁娶、寺庙开光、开业庆典、生日祝寿等活动都要请唢呐班吹奏，以增添热闹的气氛。
　　传说明代宗室朱载在唢呐八音孔的基础上研制出“眼管子”，为我国民族管乐的发展作出了巨大贡献。据说他曾在九峰寺创建“金鼓会”，每逢农历九月二十三，各地的唢呐班都要在这里聚会。明末清初时有“同乐会”、“贾家班”，清至民国时有“麻金班”、“毛旦班”、“银河班”等唢呐演奏组织，在当地影响很大。沁阳一带有“大花轿，麻金吹，麻金不吹不结婚”，“闺姑女、门婿到，毛旦不吹不上轿”的俗语，正反映了这些唢呐班的影响。依照地域和技艺风格，沁阳境内的唢呐整体上可分为四大家两大派。以沁河为界，分为沁北派和沁南派；沁北派以张家、贺家、马家为代表，沁南派以贾家为代表。其繁盛之况，即此可见一斑。
　　在四大家的影响下，沁阳境内的唢呐班社和艺人队伍规模不断增大，数量十分可观。新中国成立至20世纪80年代，沁阳的唢呐班已发展到三十多家，从事唢呐演奏的人员达四百多人，呈现出乡乡有唢呐、村村有乐声的状况。据不完全统计，沁阳唢呐演奏的曲目达三百多首。在现当代民俗、艺术生活中，在继承传统的基础上，民间艺术家创作了一些新的具有一定代表性的曲目，如《故乡颂》、《九峰情话》、《沁阳春》。1997年12月，沁阳市被河南省文化厅授予“河南省民间艺术之乡”荣誉称号，后又被文化部命名为“中国民间艺术之乡”。
　　甘肃省庆阳市西峰区位于陕、甘、宁交界地带，是庆阳市的政治、经济、文化中心，东西与庆阳市的合水县、镇原县接壤，南北与宁县、环县、华池、庆城县毗邻。
　　庆阳西峰唢呐是以唢呐为主奏的民间吹打乐，也称鼓吹乐，经历代艺人不断加工传承至今，以其为数众多的曲牌、庞大的演奏队伍、丰富的民俗内容和浓郁的地方特色而成为我国民间音乐中一个独特的乐种。它以西峰为中心，分布在周边庆城县、环县、合水县、宁县、正宁县及镇原县部分乡镇。仅西峰区就有唢呐班社31个，从业人员286名。该乐种的表演形式有“大件”组合与“小件”组合两种。一般乐手都能掌握两件以上乐器，在人员不变的情况下可随意调动。
　　庆阳唢呐曲牌丰富，韵味质朴，自成体系，独具风格，经普查后采录的传统乐曲有一千二百余首，编入《庆阳地区民间器乐集成》的达496首，这些曲牌按源流沿革可分为器乐化程度较高的传统曲牌、民歌变奏和地方戏曲曲牌三类，代表曲目有《披红挂花》等。
　　庆阳唢呐的文化价值不仅表现在音乐的独特性上，而且表现在其内容的延伸上。如“跑报”就是内涵丰富的表现形式之一，它通过口传方式极大地发挥了艺人的即兴创作能力，充分显示出劳动人民的聪明才智，对继承发扬传统美德、增强社会凝聚力具有重要的作用。然而，这一独特的乐种目前却处于严重的濒危状态，采取相应的抢救保护措施已刻不容缓。",12502,唢呐艺术,传统音乐,2006(第一批),620000,Ⅱ-037_01_621000,38.508199,100.428219,甘肃
175,"申报地区或单位：甘肃省
　　
　　传唱千年的史诗《格萨(斯)尔》流传于中国青藏高原的藏、蒙、土、裕固、纳西、普米等民族中，以口耳相传的方式讲述了格萨尔王降临下界后降妖除魔、抑强扶弱、统一各部，最后回归天国的英雄业绩。
　　《格萨(斯)尔》是世界上迄今发现的史诗中演唱篇幅最长的，它既是族群文化多样性的熔炉，又是多民族民间文化可持续发展的见证。这一为多民族共享的口头史诗是草原游牧文化的结晶，代表着古代藏族、蒙古族民间文化与口头叙事艺术的最高成就。无数游吟歌手世代承袭着有关它的吟唱和表演。
　　现存最早的史诗抄本成书于公元14世纪，1716年的北京木刻版《十方圣主格斯尔可汗传》是其最早的印刷本。迄今有记录的史诗说唱本约一百二十多部，仅韵文就长达一百多万诗行，而且目前这一活态的口头史诗仍在不断扩展。《格萨(斯)尔》是相关族群社区宗教信仰、本土知识、民间智慧、族群记忆、母语表达的主要载体，是唐卡、藏戏、弹唱等传统民间艺术创作的灵感源泉，同时也是现代艺术形式的源头活水。
　　千百年来，史诗艺人一直担任着讲述历史、传达知识、规范行为、维护社区、调节生活的角色，以史诗对民族成员进行温和教育。史诗演唱具有表达民族情感、促进社会互动、秉持传统信仰的作用，也具有强化民族认同、价值观念和影响民间审美取向的功能。
　　《格萨(斯)尔》在多民族中传播，不仅是传承民族文化、凝聚民族精神的重要纽带，同时也是各民族相互交流和相互理解的生动见证。此外，这部史诗还流传到了境外的蒙古国、俄罗斯的布里亚特、卡尔梅克地区以及喜玛拉雅山以南的印度、巴基斯坦、尼泊尔、不丹等国家和周边地区。这种跨文化传播的影响力是异常罕见的。
　　《格萨(斯)尔》艺人是史诗最直接的创造者、传承者和传播者，他们绝大多数是文盲，却具有超常的记忆力和叙事创造力，通常的史诗演唱达到几万行乃至几十万行。
　　20世纪50年代以来，受现代化进程的影响，藏、蒙等民族的生计方式发生了变化，职业化的艺人群开始萎缩。近年来一批老艺人相继辞世，“人亡歌息”的局面已经出现。格萨尔受众群正在缩小，史诗传统面临着消亡的危险，保护工作应立即展开。
　　",12237,格萨（斯）尔,民间文学,2006(第一批),620000,Ⅰ-027_01_620000,38.508199,100.428219,甘肃
176,"申报地区或单位：甘肃省秦剧团
　　
　　秦腔是我国西北地区最大的剧种，流行于陕西、甘肃、青海、宁夏、新疆等地。甘肃秦腔形成于明清之际，系由甘肃“皮影腔”（又称“兰州影”）和“西秦腔”融合衍变而成，行腔念白采用甘肃方言。
　　甘肃秦腔的声腔体制较为特殊，表现为“板式加曲牌，曲牌兼佛曲”的形式，其中包括【慢板】、【二六板】、【尖板】、【倒板】、【滚板】、【带板】六类板式，【听更鼓】、【鸿雁飞】、【吹腔】、【高腔】、【状元令】、【中军令】等近百支曲牌，以及源出于寺庙法曲的“佛祭子”、“达摩”、“佛号”、“道歌”、“劝善调”等佛曲。
　　甘肃秦腔的音乐手段丰富多样，板、牌均可花、苦音对置。其伴奏有文武场之分，文场基本保持明清西秦腔的伴奏形式，以胡琴、闷胡子、三弦、月琴、笛为主要乐器，而由胡琴领衔主奏；武场以鼓板、锣、铙、钹为主要乐器，而以梆子击节定眼，檀板和干鼓则具有指挥全场的作用。甘肃秦腔的角色包括生、旦、净、丑四个行当，每行又进一步细分，在演出实践中形成了各自的行当唱腔和表演程式。其表演“重架架”、“重生净”、“重特技绝活”，充分体现出热烈火爆、刚健雄武的风格。甘肃秦腔剧目丰富，传统剧目约有三千多个，大多取材于“列国”、“三国”、“杨家将”、“说岳”等故事，现存最早的剧本出自明代永乐年间。秦腔剧目对各重要地方戏曲剧种均有不小的影响，在某种程度上培养了我国城乡民众的审美心理，为民族审美意识的发展作出了积极贡献。",13167,秦腔,传统戏剧,2008(第二批),620000,Ⅳ-016_02_620100,38.508199,100.428219,陕西
177,"申报地区或单位：甘肃省东乡族自治县
　　
　　米拉尕黑（东乡语音译，“米拉”是小的意思，“尕黑”是哥哥的意思）是东乡族最著名的民间长诗，大约产生于明代，在东乡族民间口耳相传已有五百多年。长诗叙说一位名叫米拉尕黑的青年猎手在结婚前夕与心爱的未婚妻玛芝露分别，为了保家卫国而毅然奔赴前线。18年后米拉尕黑回到家，见未婚妻正被强盗凌逼，他战胜了强盗，与玛芝露一起过上了美好幸福的生活。
　　这部长诗共五百多行，可说可唱，反映了东乡族人民不屈不挠的奋斗精神和向往和平、追求自由幸福生活的美好理想。作为反映东乡族根谱的口传历史教科书，米拉尕黑还充分展示了东乡族民间文学和民间语言的朴素简洁之美，具有很强的艺术魅力。
　　米拉尕黑不仅在东乡族文化史上占有重要的地位，在中国少数民族文学史上也有一席之地。如今，吟唱米拉尕黑的老艺人已越来越少，亟待保护。",12301,米拉尕黑,民间文学,2008(第二批),620000,Ⅰ-068_02_622926,38.508199,100.428219,甘肃
181,"申报地区或单位：甘肃省兰州市
　　
　　甘肃兰州太平鼓舞已有六百余年的历史，素有“天下第一鼓”之称，流传于兰州、永登、酒泉、张掖、靖远等地。兰州太平鼓呈圆筒形，鼓身高70至75厘米，鼓面径长45至50厘米，鼓重19至22公斤，双面蒙牛皮，绘有二龙戏珠等图案，鼓带较长，可挎在肩上，便于击打，同时又可将鼓抛向任何一个方向。兰州太平鼓舞是群舞，有“大轿迎宾”、“黄河儿女”、“擂台比武”等多种表演形式。鼓队有24至48人，多的达到108人。鼓手在领队的号令下击锣伴奏，队形不断变换，一会儿是“两军对垒”、“金龙交尾”、“双重突围”，一会儿是“车轮旋战”、“跳打”、“蹲打”、“翻身打”、“岸打”，等等。兰州太平鼓经过几代民间艺人和艺术工作者的编排、加工和完善，逐渐形成了“低鼓”、“中鼓”、“高鼓”三种基本打法，在此基础上糅进戏剧架子功技法和武术技法，加强节奏的变化，单一的太平鼓击鼓节奏衍出轻、重、缓、急的不同打法，队形变化也更加流畅。鼓、锣、钹新技法的编排使兰州太平鼓更加音乐化、美术化、舞蹈化和性格化，在继承的基础上有了合理的发展。
　　发掘、保护甘肃兰州太平鼓舞，不仅对继承和丰富中国鼓舞文化有积极意义，而且能增进中国古代舞蹈、音乐的学术研究。进入21世纪以来，兰州太平鼓的生存面临着前所未有的危机，活动人数大量减少，年轻的乡村“好家”也不如以前多了。需要采取措施，加强对兰州太平鼓的挖掘、保护、整理和提高。
　　",12918,兰州太平鼓,传统舞蹈,2006(第一批),620000,Ⅲ-015_01_620100,38.508199,100.428219,四川
283,,12801,毕摩音乐,传统音乐,2014(第四批),510000,Ⅱ-163_04_513436,28.326742,104.557271,四川
200,"申报地区或单位：甘肃省舟曲县
　　
　　多地舞即罗罗舞，是目前甘南地区保存较完整的藏族民间舞蹈，主要流行于甘肃省甘南藏族自治州的舟曲县、迭部县等藏族聚居区。多地舞相传起源于甘肃舟曲一些藏族乡里，远古的时候人类狩猎而归，有时在岁末或丰收节日，人们架起篝火，围着篝火转圈而舞。这种吟咏呐喊声和手拉手的活动，就逐渐演化成了一种世代沿袭相传的民间歌舞。现在，遇到传统节日和丰收、祭祀等民俗庆典仪式，甘肃省甘南舟曲县等地的藏族群众便会跳起这种舞。
　　多地舞形式多样，风格古朴，民族色彩浓郁。整个表演节奏鲜明，配以歌唱，曲调淳朴，动作洒脱，显现出独特的地域风格特征和浓厚的乡土气息。
　　多地舞有赖萨多地、格班多地、贡边多地等十余种类型，不同的类型各有其表现形式和意义。多地舞开始时会做出头顶三下、脚跺三下的动作，以象征先民开天辟地的功绩，其后便叙述日月星辰、山川湖海的由来，颂扬这些自然物象的好处。表演过程中以舞姿展示自然景观的奇异变化，天上、草原、海洋等场景各有不同的舞蹈表现形态。
　　多地舞是羌文化和藏文化交融的产物，在藏羌文化起源、发展的研究中具有很高的参考价值。舞蹈中积淀了藏族人民的社会文化心理，在凝聚舟曲群众精神方面发挥着重要的作用。目前，由于大众传媒的普及，多地舞赖以生存的文化空间越来越小，正面临失传的危险，急需政府部门适当投入力量，予以抢救保护。
　　",13082,多地舞,传统舞蹈,2008(第二批),620000,Ⅲ-090_02_623023,38.508199,100.428219,四川
204,"申报地区或单位：甘肃省卓尼县
　　
　　巴郎鼓舞藏语称为“莎目”，是流行于甘肃省甘南藏族自治州卓尼县东部藏巴哇、洮砚、柏林三乡藏族群众中的一种民间歌舞。巴郎鼓舞的起源与古羌人的原始祭祀活动有关，它所使用的特殊道具羊皮鼓具有鲜明的民族地方特色，巴郎鼓舞即因羊皮鼓形状及其击打方式而得名。
　　根据卓尼当地习俗，每年正月初五为“莎目”的起日，开始跳起巴郎鼓舞，正月十五日为歇日，舞蹈活动至此结束，正月十六日将巴郎鼓供起。巴郎鼓舞一般由10至16人组成，每人手持一巴郎鼓，表演时随舞步节奏上下转动手柄。舞蹈以唱、跳为一体。歌声浑厚响亮，鼓声咚咚，舞步雄劲，节奏强烈。曲调节奏沉稳徐缓、雄浑凝重，旋律跌宕起伏。相关曲目流传下来的约有十余种，每种曲目都有曲名、固定的使用程式和相应的舞蹈动作。
　　巴郎鼓舞是一种传承至今的神舞，其中包含着古老的吐蕃民间宗教文化的遗存，具有宗教学、民俗学及少数民族音乐舞蹈等方面的研究价值。目前，巴郎鼓舞唱词、唱腔的搜集工作进展缓慢，而老一代艺人已所剩不多，古老的巴郎鼓舞面临失传的危险，急需加强抢救保护措施。
　　",13083,巴郎鼓舞,传统舞蹈,2008(第二批),620000,Ⅲ-091_02_623022,38.508199,100.428219,四川
208,"申报地区或单位：甘肃省岷县
　　
　　巴当舞古称“播鼗武”，源于古羌人的“祭山会”，是流行于甘肃省岷县中寨镇的一种祭山神的传统舞蹈。过去，生活在岷县北路片的中寨、维新等村社的农民每逢正月都要跳巴当舞进行祭山神活动，以歌舞的形式祈求山神保佑风调雨顺、五谷丰登。
　　巴当舞主要由3个段落组成：1.安场。本村男子在“春巴”的主持下，手摇长柄“巴当鼓”，列队歌舞，共有9段唱词，配合9种舞步；2.敬山神。这是巴当舞中最主要的部分，在这一段落中，由“春巴”点燃篝火，引领众舞者“拜五方”，然后在新立的秋千下尽情歌舞，此过程有12段唱词；3.扯节勒。所有舞者开始吃饭、喝酒、品茶，集体大合唱。（上述各段落中，所有歌曲均用藏语演唱。）
　　巴当舞蕴藏着中华文明的文化基因，是我国边陲民族历史发展、文化交融和演变的活化石。目前，巴当舞在当地依然流传有序，保留了一整套完备的程式。但是，这种具有很高的文化艺术价值和民俗研究价值的传统歌舞，由于人们生活方式的改变，传承后继乏人。
　　",13108,巴当舞,传统舞蹈,2011(第三批),620000,Ⅲ-108_03_621126,38.508199,100.428219,四川
183,"申报地区或单位：甘肃省肃南裕固族自治县
　　
　　肃南裕固族自治县地处河西走廊中部、祁连山北麓。裕固族使用的语言有两种，一种称“尧胡尔”语，属阿尔泰语系突厥语族，与同属该语族的维吾尔语、哈萨克语关系密切；另一种称“安格尔”语，与同语族的蒙古语关系密切。
　　从裕固族的历史渊源和语言来看，其民歌与回鹘民歌和蒙古民歌有着同样的源流关系，歌词格律也有不少相似之处，此外还具有许多古代语言的共性。裕固族民歌依题材内容可以分为“叙事歌”、“情歌”、“劳动歌”等，依体裁、功能可以分成“小曲”、“号子”、“小调”、“宴席曲”、“酒曲”、“擀毡歌”、“奶幼畜歌”等。它是研究古代北方少数民歌，特别是突厥、蒙古民歌以及古代北方游牧民族文化历史的重要依据，也是挖掘、发展北方少数民族音乐的基础。
　　目前，肃南县已整理出版了《中国少数民族民歌肃南裕固族自治县卷》（124首）、《祝福草原》、《裕固家园》、《飘香的草原》等书籍和光盘、磁带。整理搜集了裕固族民歌资料三百一十多首。
　　近年来，作为民歌承载体的裕固族歌手越来越少，大多数民歌已随歌手的去世而消失，急需抢救和保护。",12434,裕固族民歌,传统音乐,2006(第一批),620000,Ⅱ-019_01_620721,38.508199,100.428219,四川
220,"申报地区或单位：甘肃省镇原县
　　
　　庆阳市位于甘肃省东部，是周王朝的发祥地之一。庆阳民间艺术种类繁多，底蕴深厚，其中最具群众性和代表性的首推源远流长的庆阳剪纸。
　　庆阳剪纸与当地民俗、生活联系紧密，其作者大都是劳动妇女。它有前塬和山川两种主要风格。山川剪纸造型古朴，剪法粗放，内容上沿袭了原始图腾的纹饰图样，其中蕴含着中华民族早期的文化艺术符号和阴阳哲学思想；前塬剪纸讲究工整对称，线条细腻流畅，作品以历史传统内容和生活装饰图案为主，现实性较强。
　　庆阳剪纸显示出鲜明的艺术性、广泛的群众性和实用性，它反映着陇东农耕文化的人文历史特征，具有历史学、民俗学、社会学等多方面的研究价值，在文化交流中起着纽带作用。
　　受市场经济和现代生活方式的冲击，与庆阳剪纸形影相随的窑洞民居逐渐消失，导致当地社会生活中对剪纸的需求大大减少。目前许多优秀的庆阳剪纸传人已相继去世，年轻人对这门古老的艺术缺乏热情，庆阳剪纸的传承面临断裂的危险，急需保护。",13965,剪纸（庆阳剪纸）,传统美术,2008(第二批),620000,Ⅶ-016_02_621027,38.508199,100.428219,四川
189,"申报地区或单位：甘肃省武威市
　　
　　凉州贤孝又称“凉州劝善书”，是流布于甘肃省武威市凉州区城乡及毗邻的古浪、民勤和金昌市永昌县部分地区的一种古老而悠久的民间曲艺说书形式。据相关史料，它形成的历史至少可追溯到元末明初。
　　历史上凉州贤孝的演唱者多为盲人，师徒相承，口传心授。其内容主要以表演英雄贤士、烈妇淑女、孝子贤孙、帝王将相和才子佳人的故事为主，寓隐恶扬善、喻时劝世、因果报应、为贤尽孝等宗旨于其中，故名“贤孝”。
　　凉州贤孝的表演形式为一人自行伴奏说唱，即说白、诵唱和伴奏一般都由一人完成。唱词语言以凉州方言为主，通俗易懂，幽默风趣。表演中，艺人们边与听众交流，边有即兴发挥，往往妙语连珠。
　　凉州贤孝的音乐唱腔十分丰富，并保留着许多古老的曲牌，既有“凉州杂调”，又吸收了地方民歌的曲调，融汇化用，自成一格。
　　随着社会的发展，一个时期以来，凉州贤孝的听众基础正在逐渐失去，演出也没有了固定的场所，加之艺人队伍青黄不接，生存面临考验，这个古老曲艺形式的发展举步维艰，急需扶持保护。
　　",13618,贤孝（凉州贤孝）,曲艺,2006(第一批),620000,Ⅴ-019_01_620600,38.508199,100.428219,四川
192,"申报地区或单位：甘肃省临夏市
　　
　　河州贤孝又称“河州唱书”、“贤孝弹唱”、“河州三弦善书”、“临夏贤孝”、“河州调”等，是流传在甘肃临夏地区的一种传统曲艺形式。它形成于明末清初，因表演内容多宣扬劝善惩恶、忠臣良将、妻贤子孝的内容而得名。
　　河州贤孝的传统表演形式为一人（过去主要是盲人）手持三弦，自弹说唱。其节目数量颇多，多为艺人们据书编就，世代流传。为了便于区别，艺人们把表现国家兴亡、忠臣良将的节目叫“国书”,《伍子胥过江》、《三国演义》、《薛仁贵征东》、《杨家将》、《包公案》等即属此类；反映日常生活中孝顺父母、男女情爱的节目叫“家书”；此外还有《王祥卧冰》、《郭巨埋儿》、《孟宗哭竹》等以“二十四孝”故事为内容的节目和《白猿盗桃》、《花厅相会》、《小丁丁》等节目。
　　河州贤孝历史悠久，形式古朴。但由于目前赖以生存和发展的社会环境发生了变化，它在广大城乡的展示平台逐渐消失，急需加以保护。
　　",13619,贤孝（河州贤孝）,曲艺,2006(第一批),620000,Ⅴ-019_01_622901,38.508199,100.428219,四川
193,"申报地区或单位：甘肃省康乐县
　　
　　花儿是广泛流传于甘、青、宁及新疆四省区的回、汉、土、东乡、保安、撒拉、藏、裕固等8个民族，并一律使用当地汉语方言，只能在村寨以外歌唱的山歌品种，通称“野曲”（与“家曲”即“宴席曲”相对），又称“少年”。其传唱分日常生产、生活与“花儿会”两种主要场合。“花儿会”是一种大型民间歌会，又称“唱山”。
莲花山位于甘肃省康乐县西南部，花儿会是莲花山地区群众一年一度自发组织的民歌盛会，辐射三州（地）六县78个会场。此类民歌早在三百年前即已兴盛。20世纪六七十年代花儿传唱遭到封禁，改革开放以后再度出现了繁荣景象。
　　莲花山花儿会形式独特、规模宏大、程序完整，分拦路、游山、对歌、敬酒、告别等过程，从农历六月初一至初六的主会场会期达6天，历经唐坊滩、上山、下山、足古川、王家沟门、紫松山等处，参加民众达十万人次以上。
　　莲花山花儿主要是以口传心授的方式传承，代表性歌手主要有景满堂、丁如兰、张生彩、朱淑秀、米兆仁、汪莲莲等。
　　莲花山花儿以创作的即兴性、韵律的固定性、语言的乡土性为其最大特点，俗称“野花”。代表性曲令有《莲花山令》等。因具有独特性、民俗性、依存性、程序性、群体性、娱乐性和通俗性等特征，被国内外学者誉为“西北之魂”、“西北的百科全书”。但近年来，花儿会的规模逐渐缩小，花儿歌手人数锐减，传承断档，后继乏人，亟待抢救。",12436,花儿（莲花山花儿会）,传统音乐,2006(第一批),620000,Ⅱ-020_01_622922,38.508199,100.428219,四川
213,"申报地区或单位：甘肃省陇南市
　　
　　高山戏又名“高山剧”，是甘肃省独有的两大剧种之一，主要流传于甘肃陇南市武都区鱼龙镇。鱼龙、隆兴等地人称之为“演故事”、“走过场”，1959年10月正式定名为“高山戏”。
　　鱼龙镇位于陇南市武都区的东北部，山大沟深，交通闭塞，经济文化相对滞后。历史上，每逢灾年或庙会，人们便聚集到一起，请来“师公”（巫师）拜神祭祀，祈福禳灾。久之，这种以娱神为目的的“师公赞神”活动逐渐演变为自娱、娱人的民间娱乐活动把式舞。明初鱼龙镇人为纪念大将李文忠（大安爷）而形成了唱戏的习俗，把式舞亦在此情势下从田间地头、房前屋后的随意演唱升华为在舞台上“敷演故事”的戏剧性表演，经过数百年的发展，最终形成了高山戏。
　　高山戏唱腔高亢嘹亮，优美自然，服饰自成一格，表演讲求“四功五法”，具有独特的风貌。其演出剧目（故事）多达六百个（折）以上，此外还有原始曲牌三百多种。高山戏文化中蕴含着古代劳动人民的世界观、价值观和历史观，是我国民俗文化和戏剧文化生动体现，具有重要的研究价值。
　　",13548,武都高山戏,传统戏剧,2008(第二批),620000,Ⅳ-134_02_621200,38.508199,100.428219,四川
223,"申报地区或单位：甘肃省会宁县
　　
　　会宁剪纸主要分布于甘肃省会宁县的乡镇和各地农村中，以甘沟驿乡最为出色。
　　会宁的剪纸有着悠久的历史，明清时期已经完全成熟，被广泛地用于当地的民间社会生活中，是当地群众美化家居、装饰节庆时最具传统、最受欢迎的艺术样式。常见的题材有花卉草木、飞禽走兽、民俗事象、喜庆寓意、戏曲人物、民间传说和日常生活等，表现形式以窗花、灯笼花和炕围花为多，剪纸图案的画面结构以整体对称和十字对称为主，造型生动自由，率直奔放，富有浓郁的乡土气息和别致新奇的装饰趣味。
　　会宁剪纸的作者以妇女为主，亦有一些手巧的男人加入其中，多在农闲时节或逢年过节进行创作，平时忙里偷闲互相交流和观摩，以创作剪纸为乐趣，是会宁剪纸人抒发人生理想、表现生存状态的主要方式。其代表艺人有李玉莲、曹秀英、张兰芳、赵兰芳、田俊堂、张晓霞、张芳琴、石晓娥、秦英等。
　　由于受到市场经济和外来文化的冲击，会宁剪纸后继乏人，面临断代失传的危险，保护工作迫在眉睫。",13970,剪纸（会宁剪纸）,传统美术,2011(第三批),620000,Ⅶ-016_03_620422,38.508199,100.428219,四川
202,"申报地区或单位：甘肃省阿克塞哈萨克族自治县
　　
　　阿依特斯有“撷取精华”、“精选”、“集萃”之意，它是哈萨克族曲艺形式的一种，属劝喻歌性质。它在哈萨克谚语、格言、诗歌和其他文艺作品中撷取精华，而后配上曲调进行演唱。阿依特斯发展至今已有两百多年的历史，主要流传在甘肃省的阿克塞哈萨克族自治县、新疆维吾尔自治区的伊犁哈萨克自治州（伊犁、塔城、阿勒泰）及巴里坤哈萨克自治县、木垒哈萨克自治县等哈萨克族聚居区。
　　阿依特斯演唱时有单人冬不拉和库布孜从旁伴奏，根据内容可分为传统对唱和阿肯对唱两类。传统对唱与生子的庆祝和节日礼仪祝福密切相关，它没有固定唱腔，演唱男女以歌词互相赠答，音乐热情奔放，情趣盎然。与传统对唱不同，阿肯对唱是有固定唱腔的一种高层次、规范化的对唱，其演唱分为“吐热”和“苏热”两种，流传曲目中最精彩的是《艾赛提与额尔斯红江对唱》、《比尔江与萨拉对唱》等，以两个部落之间较量技艺为内容，语言华丽，讲求韵律，曲调活跃紧凑，旋律富有激情。阿依特斯是哈萨克族智慧的艺术结晶，它用精炼、通俗、优美的诗歌语言总结人生经验，表达对大千世界的认识，抒发对美好大自然的热爱和对科学知识的崇敬，反映出哈萨克民族传统文化的典型特征，在哈萨克民俗、社会历史、文化艺术等方面的研究中具有十分重要的参考价值。
　　
　　",13667,哈萨克族阿依特斯,曲艺,2008(第二批),620000,Ⅴ-045_02_620924,38.508199,100.428219,四川
205,"申报地区或单位：甘肃省秦安县
　　
　　秦安小曲又称“秦安老调”，主要流行于甘肃省东南部的天水市秦安县及周边地区。据说这一西北民间曲艺样式形成于明代中叶，至今已有五百余年的历史。
　　秦安小曲采用秦安当地方言演唱，表演时或由一人自弹中三弦伴唱，或由两人分持三弦与摔子（铜质碰铃）对唱，或由多人分持三弦、摔子、四片瓦等乐器轮唱。其唱腔属于曲牌联缀体，有“大调”、“小调”之分，常用的曲牌包括【越调】、【越尾】、【穿字越调】、【四六越调】、【背宫】、【背尾】、【单背宫】、【三道蔓】等四十多支。秦安小曲的唱词多为长短句，也有五言、七言、八言、十言等句式，使用长短句式的曲牌有【岔儿曲】、【降夜香】、【前悲宫】、【马头调】等，使用七言句式的曲牌有【上数落】、【裙子调】、【诗篇】等，使用八言句式的曲牌有【乐一乐】等，使用十言句式的曲牌有【下数落】等。曲词文字精练，节奏感强，一般一韵到底，朗朗上口，具有音乐美感。词曲格式严谨，结构完整，每支曲牌的句数、每句的字数都有严格规定，不能违反。
　　秦安小曲的传统曲目系不同历史时期累积而成，除了相传由该曲种首创者胡缵宗采用【四六越调】创作的《玉腕托帕》外，还有清代嘉庆年间张思诚创作的《小登科》、《昭君和番》、《重台赠钗》及民国以来广泛传唱的《伯牙抚琴》、《王祥卧冰》、《状元祭塔》、《百宝箱》等。20世纪六七十年代，秦安小曲被打入“冷宫”，发展停滞。80年代以来，秦安小曲的老艺人日益减少，爱好者也所剩无几，这一西北民间宝贵的曲艺形式正面临生存危机，随时可能消亡，亟待抢救保护。
　　
　　",13705,秦安小曲,曲艺,2008(第二批),620000,Ⅴ-072_02_620522,38.508199,100.428219,四川
207,"申报地区或单位：甘肃省临夏市
　　
　　河州平弦是主要流传于古称河州的甘肃省临夏市及其周边地区的曲艺品种。表演形式为一人自弹三弦说唱，以唱为主，间有说白。唱腔结构为曲牌联缀体。唱词文雅秀丽，曲调丰富优美，具有较高的审美价值。表演者多属文人雅士或有一定文化修养的民间艺人。
　　20世纪末期以来，河州平弦的演出极度萎缩，老艺人相继谢世，爱好者青黄不接。目前整个临夏地区的河州平弦艺人所剩不足十人，很多唱本也已失传，濒危状况令人担忧，亟待采取有力措施予以保护。
　　",13758,河州平弦,曲艺,2011(第三批),620000,Ⅴ-113_03_622901,38.508199,100.428219,四川
212,,23508,龙头琴弹唱,曲艺,2021(第五批),620000,,38.508199,100.428219,四川
214,,23528,拔河（万人扯绳赛）,传统体育、游艺与杂技,2021(第五批),620000,,38.508199,100.428219,四川
215,"申报地区或单位：甘肃省夏河县
　　
　　甘南藏族自治州是全国十个藏族自治州之一，位于甘肃省西南部。甘南藏族唐卡的历史可追溯到吐蕃王朝早期，公元7世纪，吐蕃王朝修建布达拉宫等大型宫殿，促进了藏族绘画艺术的发展，在此情势下，藏族唐卡应运而生。
　　藏族唐卡多在纯棉布上绘制，也有在羊皮上绘制的，有丝绣和绸贴丝缝的彩色唐卡，也有版印的单色唐卡，其画芯和装裱离不开棉、麻、丝、帛。甘南藏族唐卡画幅大小不一，大者几十平方米，小者不足零点一平方米，绘画颜料多为矿物质和金银等。
　　甘南藏族唐卡构图别致，画面不受真实时空的限制，即使在很小的画幅中也境域广阔，上有天堂，中有人间，下有地界。甘南藏族唐卡还可以巧妙利用变形的山石、祥云、花卉等图案将复杂的情节内容自然分割开来，形成既独立又连贯的传奇故事画面，新颖别致，生动有趣。
　　甘南藏族唐卡带有鲜明的民族特点和浓郁的宗教色彩，在藏族民俗和宗教艺术的研究中显示出极高的参考价值。",13918,藏族唐卡（甘南藏族唐卡）,传统美术,2008(第二批),620000,Ⅶ-014_02_623027,38.508199,100.428219,四川
